"intStCode","strStName","intClassCode","strClassName","strFormCode","strFormName","strMacroCode","strMacroName","intEcoSysCode","strEcoSysName","intAcres","intSqMiles","numPercent"
"54","West Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4114,"Northeastern Interior Dry-Mesic Oak Forest","1234552.02718237104","1928.98754248633268","7.961100"
"50","Vermont",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4114,"Northeastern Interior Dry-Mesic Oak Forest","4.44789686640",".00694983885380",".000000"
"24","Maryland",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4114,"Northeastern Interior Dry-Mesic Oak Forest","269788.74119539524","421.54490812083783","3.401100"
"39","Ohio",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4114,"Northeastern Interior Dry-Mesic Oak Forest","853903.23730429224","1334.22380829755558","2.977400"
"51","Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4114,"Northeastern Interior Dry-Mesic Oak Forest","48.25968100044",".07540575156373",".000100"
"09","Connecticut",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4114,"Northeastern Interior Dry-Mesic Oak Forest","190378.65928080948","297.46665512840491","5.366000"
"36","New York",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4114,"Northeastern Interior Dry-Mesic Oak Forest","213817.29660799092","334.08952595238939",".613400"
"42","Pennsylvania",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4114,"Northeastern Interior Dry-Mesic Oak Forest","2582014.36110799272","4034.39743926026374","8.762500"
"44","Rhode Island",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4114,"Northeastern Interior Dry-Mesic Oak Forest","32.02485743808",".05003883974736",".003200"
"25","Massachusetts",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4114,"Northeastern Interior Dry-Mesic Oak Forest","5983.31086468128","9.34892322613176",".093900"
"34","New Jersey",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4114,"Northeastern Interior Dry-Mesic Oak Forest","138209.05453996056","215.95164772024202","2.496300"
"33","New Hampshire",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4114,"Northeastern Interior Dry-Mesic Oak Forest","6.00466076964",".00938228245263",".000100"
"10","Delaware",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4539,"Northeastern Interior Pine Barrens","13061.47154302692","20.40854928612639",".822700"
"37","North Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4539,"Northeastern Interior Pine Barrens","3.55831749312",".00555987108304",".000000"
"36","New York",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4539,"Northeastern Interior Pine Barrens","505.50347886636",".78984918573437",".001400"
"33","New Hampshire",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4539,"Northeastern Interior Pine Barrens","4408.31058428904","6.88798528800118",".073700"
"42","Pennsylvania",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4539,"Northeastern Interior Pine Barrens","75.39185188548",".11779976857191",".000200"
"34","New Jersey",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4539,"Northeastern Interior Pine Barrens","105759.20055629604","165.24875087040143","1.910200"
"23","Maine",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4539,"Northeastern Interior Pine Barrens","24107.60101588800","37.66812658759600",".107100"
"50","Vermont",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4539,"Northeastern Interior Pine Barrens","601.35565633728",".93961821303376",".009700"
"42","Pennsylvania",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4540,"Northern Atlantic Coastal Plain Pitch Pine Barrens","1074.61188292224","1.67908106707808",".003600"
"36","New York",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4540,"Northern Atlantic Coastal Plain Pitch Pine Barrens","35802.23385187020","55.94099039394965",".102700"
"33","New Hampshire",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4540,"Northern Atlantic Coastal Plain Pitch Pine Barrens","704.76925848108","1.10120196638461",".011700"
"24","Maryland",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4540,"Northern Atlantic Coastal Plain Pitch Pine Barrens",".22239484332",".00034749194269",".000000"
"09","Connecticut",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4540,"Northern Atlantic Coastal Plain Pitch Pine Barrens","731.01184999284","1.14220601562203",".020600"
"44","Rhode Island",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4540,"Northern Atlantic Coastal Plain Pitch Pine Barrens","3333.03151683684","5.20786174509503",".337600"
"50","Vermont",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4540,"Northern Atlantic Coastal Plain Pitch Pine Barrens","7.56142467288",".01181472605146",".000100"
"23","Maine",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4540,"Northern Atlantic Coastal Plain Pitch Pine Barrens","12050.46458529420","18.82885091465765",".053500"
"34","New Jersey",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4540,"Northern Atlantic Coastal Plain Pitch Pine Barrens","152579.54213076900","238.40553458104175","2.755800"
"25","Massachusetts",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4540,"Northern Atlantic Coastal Plain Pitch Pine Barrens","31119.93282061092","48.62489503255439",".488400"
"47","Tennessee",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4125,"Southern and Central Appalachian Oak Forest","531481.86530425584","830.44041454387428","1.970400"
"51","Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4125,"Southern and Central Appalachian Oak Forest","762171.81388524852","1190.89345920426859","2.788300"
"29","Missouri",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4125,"Southern and Central Appalachian Oak Forest","5.11508139636",".00799231468187",".000000"
"18","Indiana",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4125,"Southern and Central Appalachian Oak Forest","425.21894042784",".66440459442328",".001800"
"01","Alabama",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4125,"Southern and Central Appalachian Oak Forest","673.18919072964","1.05185811052263",".002000"
"17","Illinois",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4125,"Southern and Central Appalachian Oak Forest","99.63288980736",".15567639032512",".000200"
"42","Pennsylvania",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4125,"Southern and Central Appalachian Oak Forest","2.89113296316",".00451739525497",".000000"
"12","Florida",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4125,"Southern and Central Appalachian Oak Forest",".66718452996",".00104247582807",".000000"
"13","Georgia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4125,"Southern and Central Appalachian Oak Forest","515465.43347803608","805.41473981522586","1.357500"
"24","Maryland",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4125,"Southern and Central Appalachian Oak Forest",".22239484332",".00034749194269",".000000"
"54","West Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4125,"Southern and Central Appalachian Oak Forest","539.52988989432",".84301545296594",".003400"
"21","Kentucky",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4125,"Southern and Central Appalachian Oak Forest","115.86771336972",".18104330214149",".000400"
"45","South Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4125,"Southern and Central Appalachian Oak Forest","94980.61207994892","148.40720637598789",".465600"
"37","North Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4125,"Southern and Central Appalachian Oak Forest","1704187.44332323812","2662.79288021171679","4.959700"
"39","Ohio",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4125,"Southern and Central Appalachian Oak Forest","10.67495247936",".01667961324912",".000000"
"54","West Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4109,"Southern and Central Appalachian Oak Forest - Xeric","100.52246918064",".15706635809588",".000600"
"13","Georgia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4109,"Southern and Central Appalachian Oak Forest - Xeric","391980.47432976276","612.46949114466067","1.032300"
"47","Tennessee",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4109,"Southern and Central Appalachian Oak Forest - Xeric","329628.52168750764","515.04456514043613","1.222000"
"45","South Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4109,"Southern and Central Appalachian Oak Forest - Xeric","75609.79883193360","118.14031067574620",".370600"
"37","North Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4109,"Southern and Central Appalachian Oak Forest - Xeric","1162378.45107457476","1816.21632981708967","3.382900"
"51","Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4109,"Southern and Central Appalachian Oak Forest - Xeric","252897.63045039792","395.15254758158964",".925100"
"37","North Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4537,"Southern Appalachian Montane Pine Forest and Woodland","16648.03318124856","26.01255184588802",".048400"
"45","South Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4537,"Southern Appalachian Montane Pine Forest and Woodland","430.55641666752",".67274440104784",".002100"
"21","Kentucky",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4537,"Southern Appalachian Montane Pine Forest and Woodland","8140.31845004196","12.71924757828207",".031400"
"13","Georgia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4537,"Southern Appalachian Montane Pine Forest and Woodland","4538.85635731788","7.09196305836021",".011900"
"24","Maryland",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4537,"Southern Appalachian Montane Pine Forest and Woodland","116.75729274300",".18243326991225",".001400"
"51","Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4537,"Southern Appalachian Montane Pine Forest and Woodland","24105.15467261148","37.66430417622641",".088100"
"47","Tennessee",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4537,"Southern Appalachian Montane Pine Forest and Woodland","13188.90378824928","20.60766216928776",".048800"
"54","West Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4537,"Southern Appalachian Montane Pine Forest and Woodland","14487.68967323808","22.63701511459736",".093400"
"42","Pennsylvania",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4537,"Southern Appalachian Montane Pine Forest and Woodland","110.53023713004",".17270349551693",".000300"
"01","Alabama",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4107,"Southern Ridge and Valley / Cumberland Dry Calcareous Forest","26.68738119840",".04169903312280",".000000"
"37","North Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4107,"Southern Ridge and Valley / Cumberland Dry Calcareous Forest","6.44945045628",".01007726633801",".000000"
"45","South Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4107,"Southern Ridge and Valley / Cumberland Dry Calcareous Forest","3.78071233644",".00590736302573",".000000"
"13","Georgia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4107,"Southern Ridge and Valley / Cumberland Dry Calcareous Forest","1759.14321066120","2.74866126667790",".004600"
"01","Alabama",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4334,"Southern Ridge and Valley Dry Calcareous Forest","1773430.74497545008","2770.98553904407636","5.288100"
"51","Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4334,"Southern Ridge and Valley Dry Calcareous Forest","944934.33936172128","1476.45990526331176","3.456900"
"54","West Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4334,"Southern Ridge and Valley Dry Calcareous Forest","4724.77844633340","7.38246632244905",".030400"
"39","Ohio",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4334,"Southern Ridge and Valley Dry Calcareous Forest","281021.01515211516","439.09533617833897",".979800"
"13","Georgia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4334,"Southern Ridge and Valley Dry Calcareous Forest","480536.76657072684","750.83869777216253","1.265500"
"45","South Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4334,"Southern Ridge and Valley Dry Calcareous Forest","155.89878516732",".24359185182569",".000700"
"21","Kentucky",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4334,"Southern Ridge and Valley Dry Calcareous Forest","986936.27426082312","1542.08792854363054","3.816300"
"47","Tennessee",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4334,"Southern Ridge and Valley Dry Calcareous Forest","1579885.40552060712","2468.57094614370854","5.857400"
"37","North Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4334,"Southern Ridge and Valley Dry Calcareous Forest","108.97347322680",".17027105191810",".000300"
"13","Georgia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4308,"Southern Ridge and Valley Dry Calcareous Forest - Pine modifier","53794.64386098816","84.05413103339872",".141600"
"45","South Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4308,"Southern Ridge and Valley Dry Calcareous Forest - Pine modifier","228.62189893296",".35722171708532",".001100"
"51","Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4308,"Southern Ridge and Valley Dry Calcareous Forest - Pine modifier","80965.95623845248","126.50930662349216",".296200"
"47","Tennessee",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4308,"Southern Ridge and Valley Dry Calcareous Forest - Pine modifier","22779.90380126760","35.59359968973670",".084400"
"54","West Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4308,"Southern Ridge and Valley Dry Calcareous Forest - Pine modifier","398.30916438612",".62235806935779",".002500"
"21","Kentucky",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4308,"Southern Ridge and Valley Dry Calcareous Forest - Pine modifier","13187.56941918936","20.60557721763162",".050900"
"01","Alabama",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4308,"Southern Ridge and Valley Dry Calcareous Forest - Pine modifier","103716.72631524516","162.05738486873647",".309200"
"39","Ohio",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4308,"Southern Ridge and Valley Dry Calcareous Forest - Pine modifier","1408.64893758888","2.20101396499846",".004900"
"37","North Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M502","Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland",4308,"Southern Ridge and Valley Dry Calcareous Forest - Pine modifier","131.21295755880",".20502024618710",".000300"
"17","Illinois",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4123,"North-Central Interior Beech-Maple Forest","54697.34453002404","85.46460082877743",".147500"
"55","Wisconsin",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4123,"North-Central Interior Beech-Maple Forest","6478.80657559824","10.12313527444508",".015400"
"19","Iowa",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4123,"North-Central Interior Beech-Maple Forest","1168.24011195996","1.82537517495057",".003200"
"42","Pennsylvania",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4123,"North-Central Interior Beech-Maple Forest","302817.48895622172","473.15232649750049","1.027600"
"18","Indiana",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4123,"North-Central Interior Beech-Maple Forest","712536.84317371764","1113.33881746694363","3.056900"
"39","Ohio",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4123,"North-Central Interior Beech-Maple Forest","1481657.82872818620","2315.09035740444665","5.166300"
"27","Minnesota",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4123,"North-Central Interior Beech-Maple Forest",".44478968664",".00069498388538",".000000"
"26","Michigan",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4123,"North-Central Interior Beech-Maple Forest","35981.26170074280","56.22072140781510",".058100"
"39","Ohio",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4124,"North-Central Interior Maple-Basswood Forest","10807.05501629208","16.88602346307786",".037600"
"38","North Dakota",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4124,"North-Central Interior Maple-Basswood Forest","12688.51539077928","19.82580529823526",".028000"
"55","Wisconsin",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4124,"North-Central Interior Maple-Basswood Forest","2211928.65910308396","3456.13852987343357","5.276800"
"48","Texas",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4124,"North-Central Interior Maple-Basswood Forest","3.11352780648",".00486488719766",".000000"
"20","Kansas",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4124,"North-Central Interior Maple-Basswood Forest","71548.20180838044","111.79406532639873",".135800"
"05","Arkansas",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4124,"North-Central Interior Maple-Basswood Forest","32606.86474304844","50.94822616137973",".095800"
"26","Michigan",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4124,"North-Central Interior Maple-Basswood Forest","1217291.07381293256","1902.01730284639102","1.968300"
"19","Iowa",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4124,"North-Central Interior Maple-Basswood Forest","138465.69818915184","216.35265342210628",".384400"
"31","Nebraska",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4124,"North-Central Interior Maple-Basswood Forest","1826.30645334384","2.85360383337028",".003600"
"17","Illinois",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4124,"North-Central Interior Maple-Basswood Forest","478450.25815069860","747.57852836584495","1.290800"
"29","Missouri",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4124,"North-Central Interior Maple-Basswood Forest","1186012.79586387780","1853.14499355064135","2.658400"
"27","Minnesota",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4124,"North-Central Interior Maple-Basswood Forest","1152730.29558682320","1801.14108686736940","2.072000"
"40","Oklahoma",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4124,"North-Central Interior Maple-Basswood Forest","12359.81581235232","19.31221220693944",".027600"
"46","South Dakota",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4124,"North-Central Interior Maple-Basswood Forest","51942.31721097588","81.15987064273371",".105200"
"18","Indiana",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4124,"North-Central Interior Maple-Basswood Forest","95344.00525393380","148.97500821034335",".409000"
"20","Kansas",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4207,"Ozark-Ouachita Mesic Hardwood Forest","1286.99895829284","2.01093587234703",".002400"
"40","Oklahoma",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4207,"Ozark-Ouachita Mesic Hardwood Forest","97496.12015274144","152.33768773975448",".217900"
"05","Arkansas",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4207,"Ozark-Ouachita Mesic Hardwood Forest","203682.09641336856","318.25327564817802",".598400"
"17","Illinois",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4207,"Ozark-Ouachita Mesic Hardwood Forest","10.00776794940",".01563713742105",".000000"
"29","Missouri",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4207,"Ozark-Ouachita Mesic Hardwood Forest","277410.65726565828","433.45415198070951",".621800"
"48","Texas",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M882","Central Midwest Mesic Forest",4207,"Ozark-Ouachita Mesic Hardwood Forest","4.22550202308",".00660234691111",".000000"
"47","Tennessee",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4331,"Appalachian Hemlock-Hardwood Forest","267551.89386128268","418.04983416126181",".991900"
"51","Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4331,"Appalachian Hemlock-Hardwood Forest","106602.29940732216","166.56609282513922",".389900"
"42","Pennsylvania",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4331,"Appalachian Hemlock-Hardwood Forest","6663665.61726269040","10411.97752704786180","22.614200"
"36","New York",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4331,"Appalachian Hemlock-Hardwood Forest","2517754.48310489532","3933.99137987970169","7.223400"
